mcdi,base,alt,grammar,download_date,mcdi_id,category,avg_production,incl_reason,excl_reason
soda/pop,soda,soda,singular_noun,9/13/24,146,food_drink,0.24,,
soda/pop,soda,soda's,possessive,9/13/24,146,food_drink,0.24,,
soda/pop,soda,sodas,"dumb_plural, plural_noun",9/13/24,146,food_drink,0.24,,
soda/pop,soda,sodas',"dumb_plural_possessive, plural_possessive",9/13/24,146,food_drink,0.24,,
sofa,sofa,sofa,singular_noun,9/13/24,287,furniture_rooms,0.18,,
sofa,sofa,sofa's,possessive,9/13/24,287,furniture_rooms,0.18,,
sofa,sofa,sofas,"dumb_plural, plural_noun",9/13/24,287,furniture_rooms,0.18,,
sofa,sofa,sofas',"dumb_plural_possessive, plural_possessive",9/13/24,287,furniture_rooms,0.18,,
soup,soup,soup,singular_noun,9/13/24,147,food_drink,0.47,,
soup,soup,soup's,possessive,9/13/24,147,food_drink,0.47,,
soup,soup,soups,"dumb_plural, plural_noun",9/13/24,147,food_drink,0.47,,
soup,soup,soups',"dumb_plural_possessive, plural_possessive",9/13/24,147,food_drink,0.47,,
spaghetti,spaghetti,spaghetti,singular_noun,9/13/24,148,food_drink,0.46,,
spaghetti,spaghetti,spaghetti's,possessive,9/13/24,148,food_drink,0.46,,
spaghetti,spaghetti,spaghettis,"dumb_plural, plural_noun",9/13/24,148,food_drink,0.46,,
spaghetti,spaghetti,spaghettis',"dumb_plural_possessive, plural_possessive",9/13/24,148,food_drink,0.46,,
spoon,spoon,spoon,singular_noun,9/13/24,250,household,0.72,,
spoon,spoon,spoon's,possessive,9/13/24,250,household,0.72,,
spoon,spoon,spoons,"dumb_plural, plural_noun",9/13/24,250,household,0.72,,
spoon,spoon,spoons',"dumb_plural_possessive, plural_possessive",9/13/24,250,household,0.72,,
sprinkler,sprinkler,sprinkler,singular_noun,9/13/24,315,outside,0.16,,
sprinkler,sprinkler,sprinkler's,possessive,9/13/24,315,outside,0.16,,
sprinkler,sprinkler,sprinklers,"dumb_plural, plural_noun",9/13/24,315,outside,0.16,,
sprinkler,sprinkler,sprinklers',"dumb_plural_possessive, plural_possessive",9/13/24,315,outside,0.16,,
squirrel,squirrel,squirrel,singular_noun,9/13/24,49,animals,0.45,,
squirrel,squirrel,squirrel's,possessive,9/13/24,49,animals,0.45,,
squirrel,squirrel,squirrels,"dumb_plural, plural_noun",9/13/24,49,animals,0.45,,
squirrel,squirrel,squirrels',"dumb_plural_possessive, plural_possessive",9/13/24,49,animals,0.45,,
stairs,stairs,stair,singular_noun,9/13/24,288,furniture_rooms,0.45,,
stairs,stairs,stair's,possessive,9/13/24,288,furniture_rooms,0.45,,
stairs,stairs,stairs,"dumb_plural, plural_noun",9/13/24,288,furniture_rooms,0.45,,
stairs,stairs,stairs',dumb_plural_possessive,9/13/24,288,furniture_rooms,0.45,,
stairs,stairs,stairss,plural_noun,9/13/24,288,furniture_rooms,0.45,,
stairs,stairs,stairss',plural_possessive,9/13/24,288,furniture_rooms,0.45,,
star,star,star,singular_noun,9/13/24,316,outside,0.6,,
star,star,star's,possessive,9/13/24,316,outside,0.6,,
star,star,stars,"dumb_plural, plural_noun",9/13/24,316,outside,0.6,,
star,star,stars',"dumb_plural_possessive, plural_possessive",9/13/24,316,outside,0.6,,
stick,stick,stick,singular_noun,9/13/24,317,outside,0.46,,
stick,stick,stick's,possessive,9/13/24,317,outside,0.46,,
stick,stick,sticks,"dumb_plural, plural_noun",9/13/24,317,outside,0.46,,
stick,stick,sticks',"dumb_plural_possessive, plural_possessive",9/13/24,317,outside,0.46,,
stone,stone,stone,singular_noun,9/13/24,318,outside,0.17,,
stone,stone,stone's,possessive,9/13/24,318,outside,0.17,,
stone,stone,stones,"dumb_plural, plural_noun",9/13/24,318,outside,0.17,,
stone,stone,stones',"dumb_plural_possessive, plural_possessive",9/13/24,318,outside,0.17,,
store,store,store,singular_noun,9/13/24,342,places,0.46,,
store,store,store's,possessive,9/13/24,342,places,0.46,,
store,store,stores,"dumb_plural, plural_noun",9/13/24,342,places,0.46,,
store,store,stores',"dumb_plural_possessive, plural_possessive",9/13/24,342,places,0.46,,
story,story,stories,plural_noun,9/13/24,86,toys,0.47,,
story,story,stories',plural_possessive,9/13/24,86,toys,0.47,,
story,story,story,singular_noun,9/13/24,86,toys,0.47,,
story,story,story's,possessive,9/13/24,86,toys,0.47,,
story,story,storys,dumb_plural,9/13/24,86,toys,0.47,,
story,story,storys',dumb_plural_possessive,9/13/24,86,toys,0.47,,
stove,stove,stove,singular_noun,9/13/24,289,furniture_rooms,0.31,,
stove,stove,stove's,possessive,9/13/24,289,furniture_rooms,0.31,,
stove,stove,stoves,"dumb_plural, plural_noun",9/13/24,289,furniture_rooms,0.31,,
stove,stove,stoves',"dumb_plural_possessive, plural_possessive",9/13/24,289,furniture_rooms,0.31,,
strawberry,strawberry,straw+berries,plural_noun,9/13/24,149,food_drink,0.55,,
strawberry,strawberry,straw+berries',plural_possessive,9/13/24,149,food_drink,0.55,,
strawberry,strawberry,straw+berry,"singular_noun, syntax-corrected",9/13/24,149,food_drink,0.55,,
strawberry,strawberry,straw+berry's,possessive,9/13/24,149,food_drink,0.55,,
strawberry,strawberry,straw+berrys,dumb_plural,9/13/24,149,food_drink,0.55,,
strawberry,strawberry,straw+berrys',dumb_plural_possessive,9/13/24,149,food_drink,0.55,,
strawberry,strawberry,strawberries,plural_noun,9/13/24,149,food_drink,0.55,,
strawberry,strawberry,strawberries',plural_possessive,9/13/24,149,food_drink,0.55,,
strawberry,strawberry,strawberry,singular_noun,9/13/24,149,food_drink,0.55,,
strawberry,strawberry,strawberry's,possessive,9/13/24,149,food_drink,0.55,,
strawberry,strawberry,strawberrys,dumb_plural,9/13/24,149,food_drink,0.55,,
strawberry,strawberry,strawberrys',dumb_plural_possessive,9/13/24,149,food_drink,0.55,,
street,street,street,singular_noun,9/13/24,319,outside,0.36,,
street,street,street's,possessive,9/13/24,319,outside,0.36,,
street,street,streets,"dumb_plural, plural_noun",9/13/24,319,outside,0.36,,
street,street,streets',"dumb_plural_possessive, plural_possessive",9/13/24,319,outside,0.36,,
stroller,stroller,stroller,singular_noun,9/13/24,65,vehicles,0.46,,
stroller,stroller,stroller's,possessive,9/13/24,65,vehicles,0.46,,
stroller,stroller,strollers,"dumb_plural, plural_noun",9/13/24,65,vehicles,0.46,,
stroller,stroller,strollers',"dumb_plural_possessive, plural_possessive",9/13/24,65,vehicles,0.46,,
sun,sun,sun,singular_noun,9/13/24,320,outside,0.59,,
sun,sun,sun's,possessive,9/13/24,320,outside,0.59,,
sun,sun,suns,"dumb_plural, plural_noun",9/13/24,320,outside,0.59,,
sun,sun,suns',"dumb_plural_possessive, plural_possessive",9/13/24,320,outside,0.59,,
sweater,sweater,sweater,singular_noun,9/13/24,180,clothing,0.43,,
sweater,sweater,sweater's,possessive,9/13/24,180,clothing,0.43,,
sweater,sweater,sweaters,"dumb_plural, plural_noun",9/13/24,180,clothing,0.43,,
sweater,sweater,sweaters',"dumb_plural_possessive, plural_possessive",9/13/24,180,clothing,0.43,,
swing (object),swing,swing,singular_noun,9/13/24,321,outside,0.59,,
swing (object),swing,swing's,possessive,9/13/24,321,outside,0.59,,
swing (object),swing,swings,"dumb_plural, plural_noun",9/13/24,321,outside,0.59,,
swing (object),swing,swings',"dumb_plural_possessive, plural_possessive",9/13/24,321,outside,0.59,,
table,table,table,singular_noun,9/13/24,290,furniture_rooms,0.52,,
table,table,table's,possessive,9/13/24,290,furniture_rooms,0.52,,
table,table,tables,"dumb_plural, plural_noun",9/13/24,290,furniture_rooms,0.52,,
table,table,tables',"dumb_plural_possessive, plural_possessive",9/13/24,290,furniture_rooms,0.52,,
tape,tape,tape,singular_noun,9/13/24,251,household,0.31,,
tape,tape,tape's,possessive,9/13/24,251,household,0.31,,
tape,tape,tapes,"dumb_plural, plural_noun",9/13/24,251,household,0.31,,
tape,tape,tapes',"dumb_plural_possessive, plural_possessive",9/13/24,251,household,0.31,,
teacher,teacher,teacher,singular_noun,9/13/24,374,people,0.24,,
teacher,teacher,teacher's,possessive,9/13/24,374,people,0.24,,
teacher,teacher,teachers,"dumb_plural, plural_noun",9/13/24,374,people,0.24,,
teacher,teacher,teachers',"dumb_plural_possessive, plural_possessive",9/13/24,374,people,0.24,,
teddybear,teddybear,teddy bear,"singular_noun, syntax-corrected",9/13/24,50,animals,0.5,,
teddybear,teddybear,teddy bear's,possessive,9/13/24,50,animals,0.5,,
teddybear,teddybear,teddy bears,"dumb_plural, plural_noun",9/13/24,50,animals,0.5,,
teddybear,teddybear,teddy bears',"dumb_plural_possessive, plural_possessive",9/13/24,50,animals,0.5,,
teddybear,teddybear,teddy+bear,"singular_noun, syntax-corrected",9/13/24,50,animals,0.5,,
teddybear,teddybear,teddy+bear's,possessive,9/13/24,50,animals,0.5,,
teddybear,teddybear,teddy+bears,"dumb_plural, plural_noun",9/13/24,50,animals,0.5,,
teddybear,teddybear,teddy+bears',"dumb_plural_possessive, plural_possessive",9/13/24,50,animals,0.5,,
teddybear,teddybear,teddybear,singular_noun,9/13/24,50,animals,0.5,,
teddybear,teddybear,teddybear's,possessive,9/13/24,50,animals,0.5,,
teddybear,teddybear,teddybears,"dumb_plural, plural_noun",9/13/24,50,animals,0.5,,
teddybear,teddybear,teddybears',"dumb_plural_possessive, plural_possessive",9/13/24,50,animals,0.5,,
telephone,telephone,telephone,singular_noun,9/13/24,252,household,0.67,,
telephone,telephone,telephone's,possessive,9/13/24,252,household,0.67,,
telephone,telephone,telephones,"dumb_plural, plural_noun",9/13/24,252,household,0.67,,
telephone,telephone,telephones',"dumb_plural_possessive, plural_possessive",9/13/24,252,household,0.67,,
tiger,tiger,tiger,singular_noun,9/13/24,51,animals,0.52,,
tiger,tiger,tiger's,possessive,9/13/24,51,animals,0.52,,
tiger,tiger,tigers,"dumb_plural, plural_noun",9/13/24,51,animals,0.52,,
tiger,tiger,tigers',"dumb_plural_possessive, plural_possessive",9/13/24,51,animals,0.52,,
tights,tights,tight,singular_noun,9/13/24,181,clothing,0.13,,
tights,tights,tight's,possessive,9/13/24,181,clothing,0.13,,
tights,tights,tights,"dumb_plural, plural_noun",9/13/24,181,clothing,0.13,,
tights,tights,tights',dumb_plural_possessive,9/13/24,181,clothing,0.13,,
tights,tights,tightss,plural_noun,9/13/24,181,clothing,0.13,,
tights,tights,tightss',plural_possessive,9/13/24,181,clothing,0.13,,
tissue/kleenex,tissue,tissue,singular_noun,9/13/24,253,household,0.44,,
tissue/kleenex,tissue,tissue's,possessive,9/13/24,253,household,0.44,,
tissue/kleenex,tissue,tissues,"dumb_plural, plural_noun",9/13/24,253,household,0.44,,
tissue/kleenex,tissue,tissues',"dumb_plural_possessive, plural_possessive",9/13/24,253,household,0.44,,
toast,toast,toast,singular_noun,9/13/24,150,food_drink,0.52,,
toast,toast,toast's,possessive,9/13/24,150,food_drink,0.52,,
toast,toast,toasts,"dumb_plural, plural_noun",9/13/24,150,food_drink,0.52,,
toast,toast,toasts',"dumb_plural_possessive, plural_possessive",9/13/24,150,food_drink,0.52,,
toe,toe,toe,singular_noun,9/13/24,206,body_parts,0.65,,
toe,toe,toe's,possessive,9/13/24,206,body_parts,0.65,,
toe,toe,toes,"dumb_plural, plural_noun",9/13/24,206,body_parts,0.65,,
toe,toe,toes',"dumb_plural_possessive, plural_possessive",9/13/24,206,body_parts,0.65,,
tongue,tongue,tongue,singular_noun,9/13/24,207,body_parts,0.51,,
tongue,tongue,tongue's,possessive,9/13/24,207,body_parts,0.51,,
tongue,tongue,tongues,"dumb_plural, plural_noun",9/13/24,207,body_parts,0.51,,
tongue,tongue,tongues',"dumb_plural_possessive, plural_possessive",9/13/24,207,body_parts,0.51,,
tooth,tooth,teeth,plural_noun,9/13/24,208,body_parts,0.61,,
tooth,tooth,teeths',plural_possessive,9/13/24,208,body_parts,0.61,,
tooth,tooth,tooth,singular_noun,9/13/24,208,body_parts,0.61,,
tooth,tooth,tooth's,possessive,9/13/24,208,body_parts,0.61,,
tooth,tooth,tooths,dumb_plural,9/13/24,208,body_parts,0.61,,
tooth,tooth,tooths',dumb_plural_possessive,9/13/24,208,body_parts,0.61,,
toothbrush,toothbrush,tooth brush,"singular_noun, syntax-corrected",9/13/24,254,household,0.64,,
toothbrush,toothbrush,tooth brush's,possessive,9/13/24,254,household,0.64,,
toothbrush,toothbrush,tooth brushes,plural_noun,9/13/24,254,household,0.64,,
toothbrush,toothbrush,tooth brushes',plural_possessive,9/13/24,254,household,0.64,,
toothbrush,toothbrush,tooth brushs,dumb_plural,9/13/24,254,household,0.64,,
toothbrush,toothbrush,tooth brushs',dumb_plural_possessive,9/13/24,254,household,0.64,,
toothbrush,toothbrush,tooth+brush,"singular_noun, syntax-corrected",9/13/24,254,household,0.64,,
toothbrush,toothbrush,tooth+brush's,possessive,9/13/24,254,household,0.64,,
toothbrush,toothbrush,tooth+brushes,plural_noun,9/13/24,254,household,0.64,,
toothbrush,toothbrush,tooth+brushes',plural_possessive,9/13/24,254,household,0.64,,
toothbrush,toothbrush,tooth+brushs,dumb_plural,9/13/24,254,household,0.64,,
toothbrush,toothbrush,tooth+brushs',dumb_plural_possessive,9/13/24,254,household,0.64,,
toothbrush,toothbrush,toothbrush,singular_noun,9/13/24,254,household,0.64,,
toothbrush,toothbrush,toothbrush's,possessive,9/13/24,254,household,0.64,,
toothbrush,toothbrush,toothbrushes,plural_noun,9/13/24,254,household,0.64,,
toothbrush,toothbrush,toothbrushes',plural_possessive,9/13/24,254,household,0.64,,
toothbrush,toothbrush,toothbrushs,dumb_plural,9/13/24,254,household,0.64,,
toothbrush,toothbrush,toothbrushs',dumb_plural_possessive,9/13/24,254,household,0.64,,
towel,towel,towel,singular_noun,9/13/24,255,household,0.54,,
towel,towel,towel's,possessive,9/13/24,255,household,0.54,,
towel,towel,towels,"dumb_plural, plural_noun",9/13/24,255,household,0.54,,
towel,towel,towels',"dumb_plural_possessive, plural_possessive",9/13/24,255,household,0.54,,
toy (object),toy,toy,singular_noun,9/13/24,87,toys,0.65,,
toy (object),toy,toy's,possessive,9/13/24,87,toys,0.65,,
toy (object),toy,toys,"dumb_plural, plural_noun",9/13/24,87,toys,0.65,,
toy (object),toy,toys',"dumb_plural_possessive, plural_possessive",9/13/24,87,toys,0.65,,
tractor,tractor,tractor,singular_noun,9/13/24,66,vehicles,0.45,,
tractor,tractor,tractor's,possessive,9/13/24,66,vehicles,0.45,,
tractor,tractor,tractors,"dumb_plural, plural_noun",9/13/24,66,vehicles,0.45,,
tractor,tractor,tractors',"dumb_plural_possessive, plural_possessive",9/13/24,66,vehicles,0.45,,
train,train,train,singular_noun,9/13/24,67,vehicles,0.75,,
train,train,train's,possessive,9/13/24,67,vehicles,0.75,,
train,train,trains,"dumb_plural, plural_noun",9/13/24,67,vehicles,0.75,,
train,train,trains',"dumb_plural_possessive, plural_possessive",9/13/24,67,vehicles,0.75,,
trash,trash,trash,singular_noun,9/13/24,256,household,0.41,,
trash,trash,trash's,possessive,9/13/24,256,household,0.41,,
trash,trash,trashes,plural_noun,9/13/24,256,household,0.41,,
trash,trash,trashes',plural_possessive,9/13/24,256,household,0.41,,
trash,trash,trashs,dumb_plural,9/13/24,256,household,0.41,,
trash,trash,trashs',dumb_plural_possessive,9/13/24,256,household,0.41,,
tray,tray,tray,singular_noun,9/13/24,257,household,0.11,,
tray,tray,tray's,possessive,9/13/24,257,household,0.11,,
tray,tray,trays,"dumb_plural, plural_noun",9/13/24,257,household,0.11,,
tray,tray,trays',"dumb_plural_possessive, plural_possessive",9/13/24,257,household,0.11,,
tree,tree,tree,singular_noun,9/13/24,322,outside,0.73,,
tree,tree,tree's,possessive,9/13/24,322,outside,0.73,,
tree,tree,trees,"dumb_plural, plural_noun",9/13/24,322,outside,0.73,,
tree,tree,trees',"dumb_plural_possessive, plural_possessive",9/13/24,322,outside,0.73,,
tricycle,tricycle,tricycle,singular_noun,9/13/24,68,vehicles,0.18,,
tricycle,tricycle,tricycle's,possessive,9/13/24,68,vehicles,0.18,,
tricycle,tricycle,tricycles,"dumb_plural, plural_noun",9/13/24,68,vehicles,0.18,,
tricycle,tricycle,tricycles',"dumb_plural_possessive, plural_possessive",9/13/24,68,vehicles,0.18,,
truck,truck,truck,singular_noun,9/13/24,69,vehicles,0.78,,
truck,truck,truck's,possessive,9/13/24,69,vehicles,0.78,,
truck,truck,truckie,"diminutive, singular_noun",9/13/24,69,vehicles,0.78,,
truck,truck,truckie's,possessive,9/13/24,69,vehicles,0.78,,
truck,truck,truckies,"dumb_plural, plural_noun",9/13/24,69,vehicles,0.78,,
truck,truck,truckies',"dumb_plural_possessive, plural_possessive",9/13/24,69,vehicles,0.78,,
truck,truck,trucks,"dumb_plural, plural_noun",9/13/24,69,vehicles,0.78,,
truck,truck,trucks',"dumb_plural_possessive, plural_possessive",9/13/24,69,vehicles,0.78,,
truck,truck,trucky,"diminutive, singular_noun",9/13/24,69,vehicles,0.78,,
truck,truck,trucky's,possessive,9/13/24,69,vehicles,0.78,,
truck,truck,truckys,dumb_plural,9/13/24,69,vehicles,0.78,,
truck,truck,truckys',dumb_plural_possessive,9/13/24,69,vehicles,0.78,,
tummy,tummy,tummies,plural_noun,9/13/24,209,body_parts,0.66,,
tummy,tummy,tummies',plural_possessive,9/13/24,209,body_parts,0.66,,
tummy,tummy,tummy,singular_noun,9/13/24,209,body_parts,0.66,,
tummy,tummy,tummy's,possessive,9/13/24,209,body_parts,0.66,,
tummy,tummy,tummys,dumb_plural,9/13/24,209,body_parts,0.66,,
tummy,tummy,tummys',dumb_plural_possessive,9/13/24,209,body_parts,0.66,,
tuna,tuna,tuna,"plural_noun, singular_noun",9/13/24,151,food_drink,0.14,,
tuna,tuna,tuna's,possessive,9/13/24,151,food_drink,0.14,,
tuna,tuna,tunas,dumb_plural,9/13/24,151,food_drink,0.14,,
tuna,tuna,tunas',"dumb_plural_possessive, plural_possessive",9/13/24,151,food_drink,0.14,,
turkey,turkey,turkey,singular_noun,9/13/24,52,animals,0.3,,
turkey,turkey,turkey's,possessive,9/13/24,52,animals,0.3,,
turkey,turkey,turkeys,"dumb_plural, plural_noun",9/13/24,52,animals,0.3,,
turkey,turkey,turkeys',"dumb_plural_possessive, plural_possessive",9/13/24,52,animals,0.3,,
turtle,turtle,turtle,singular_noun,9/13/24,53,animals,0.59,,
turtle,turtle,turtle's,possessive,9/13/24,53,animals,0.59,,
turtle,turtle,turtles,"dumb_plural, plural_noun",9/13/24,53,animals,0.59,,
turtle,turtle,turtles',"dumb_plural_possessive, plural_possessive",9/13/24,53,animals,0.59,,
TV,tv,tv,singular_noun,9/13/24,291,furniture_rooms,0.63,,
TV,tv,tv's,possessive,9/13/24,291,furniture_rooms,0.63,,
TV,tv,tvs,"dumb_plural, plural_noun",9/13/24,291,furniture_rooms,0.63,,
TV,tv,tvs',"dumb_plural_possessive, plural_possessive",9/13/24,291,furniture_rooms,0.63,,
uncle,uncle,uncle,singular_noun,9/13/24,375,people,0.39,,
uncle,uncle,uncle's,possessive,9/13/24,375,people,0.39,,
uncle,uncle,uncles,"dumb_plural, plural_noun",9/13/24,375,people,0.39,,
uncle,uncle,uncles',"dumb_plural_possessive, plural_possessive",9/13/24,375,people,0.39,,
underpants,underpants,underpant,singular_noun,9/13/24,182,clothing,0.23,,
underpants,underpants,underpant's,possessive,9/13/24,182,clothing,0.23,,
underpants,underpants,underpants,"dumb_plural, plural_noun",9/13/24,182,clothing,0.23,,
underpants,underpants,underpants',dumb_plural_possessive,9/13/24,182,clothing,0.23,,
underpants,underpants,underpantss,plural_noun,9/13/24,182,clothing,0.23,,
underpants,underpants,underpantss',plural_possessive,9/13/24,182,clothing,0.23,,
vacuum,vacuum,vacuum,singular_noun,9/13/24,258,household,0.44,,
vacuum,vacuum,vacuum's,possessive,9/13/24,258,household,0.44,,
vacuum,vacuum,vacuums,"dumb_plural, plural_noun",9/13/24,258,household,0.44,,
vacuum,vacuum,vacuums',"dumb_plural_possessive, plural_possessive",9/13/24,258,household,0.44,,
vagina*,vagina,vagina,singular_noun,9/13/24,210,body_parts,0.2,,
vagina*,vagina,vagina's,possessive,9/13/24,210,body_parts,0.2,,
vagina*,vagina,vaginas,"dumb_plural, plural_noun",9/13/24,210,body_parts,0.2,,
vagina*,vagina,vaginas',"dumb_plural_possessive, plural_possessive",9/13/24,210,body_parts,0.2,,
vanilla,vanilla,vanilla,singular_noun,9/13/24,152,food_drink,0.11,,
vanilla,vanilla,vanilla's,possessive,9/13/24,152,food_drink,0.11,,
vanilla,vanilla,vanillas,"dumb_plural, plural_noun",9/13/24,152,food_drink,0.11,,
vanilla,vanilla,vanillas',"dumb_plural_possessive, plural_possessive",9/13/24,152,food_drink,0.11,,
vitamins,vitamins,vitamin,singular_noun,9/13/24,153,food_drink,0.25,,
vitamins,vitamins,vitamin's,possessive,9/13/24,153,food_drink,0.25,,
vitamins,vitamins,vitamins,"dumb_plural, plural_noun",9/13/24,153,food_drink,0.25,,
vitamins,vitamins,vitamins',dumb_plural_possessive,9/13/24,153,food_drink,0.25,,
vitamins,vitamins,vitaminss,plural_noun,9/13/24,153,food_drink,0.25,,
vitamins,vitamins,vitaminss',plural_possessive,9/13/24,153,food_drink,0.25,,
walker,walker,walker,singular_noun,9/13/24,259,household,0.07,,
walker,walker,walker's,possessive,9/13/24,259,household,0.07,,
walker,walker,walkers,"dumb_plural, plural_noun",9/13/24,259,household,0.07,,
walker,walker,walkers',"dumb_plural_possessive, plural_possessive",9/13/24,259,household,0.07,,
washing machine,washing machine,washing machine,singular_noun,9/13/24,293,furniture_rooms,0.27,,
washing machine,washing machine,washing machine's,possessive,9/13/24,293,furniture_rooms,0.27,,
washing machine,washing machine,washing machines,"dumb_plural, plural_noun",9/13/24,293,furniture_rooms,0.27,,
washing machine,washing machine,washing machines',"dumb_plural_possessive, plural_possessive",9/13/24,293,furniture_rooms,0.27,,
washing machine,washing machine,washing+machine,singular_noun,9/13/24,293,furniture_rooms,0.27,,
washing machine,washing machine,washing+machine's,possessive,9/13/24,293,furniture_rooms,0.27,,
washing machine,washing machine,washing+machines,"dumb_plural, plural_noun",9/13/24,293,furniture_rooms,0.27,,
washing machine,washing machine,washing+machines',"dumb_plural_possessive, plural_possessive",9/13/24,293,furniture_rooms,0.27,,
watch (object),watch,watch,singular_noun,9/13/24,260,household,0.39,,
watch (object),watch,watch's,possessive,9/13/24,260,household,0.39,,
watch (object),watch,watches,plural_noun,9/13/24,260,household,0.39,,
watch (object),watch,watches',plural_possessive,9/13/24,260,household,0.39,,
watch (object),watch,watchs,dumb_plural,9/13/24,260,household,0.39,,
watch (object),watch,watchs',dumb_plural_possessive,9/13/24,260,household,0.39,,
water (beverage),water,water,singular_noun,9/13/24,154,food_drink,0.79,,
water (beverage),water,water's,possessive,9/13/24,154,food_drink,0.79,,
water (beverage),water,waters,"dumb_plural, plural_noun",9/13/24,154,food_drink,0.79,,
water (beverage),water,waters',"dumb_plural_possessive, plural_possessive",9/13/24,154,food_drink,0.79,,
water (not beverage),water,water,singular_noun,9/13/24,323,outside,0.71,,
water (not beverage),water,water's,possessive,9/13/24,323,outside,0.71,,
water (not beverage),water,waters,"dumb_plural, plural_noun",9/13/24,323,outside,0.71,,
water (not beverage),water,waters',"dumb_plural_possessive, plural_possessive",9/13/24,323,outside,0.71,,
wind,wind,wind,singular_noun,9/13/24,324,outside,0.36,,
wind,wind,wind's,possessive,9/13/24,324,outside,0.36,,
wind,wind,winds,"dumb_plural, plural_noun",9/13/24,324,outside,0.36,,
wind,wind,winds',"dumb_plural_possessive, plural_possessive",9/13/24,324,outside,0.36,,
window,window,window,singular_noun,9/13/24,292,furniture_rooms,0.42,,
window,window,window's,possessive,9/13/24,292,furniture_rooms,0.42,,
window,window,windows,"dumb_plural, plural_noun",9/13/24,292,furniture_rooms,0.42,,
window,window,windows',"dumb_plural_possessive, plural_possessive",9/13/24,292,furniture_rooms,0.42,,
wolf,wolf,wolf,singular_noun,9/13/24,54,animals,0.23,,
wolf,wolf,wolf's,possessive,9/13/24,54,animals,0.23,,
wolf,wolf,wolfs,dumb_plural,9/13/24,54,animals,0.23,,
wolf,wolf,wolfs',dumb_plural_possessive,9/13/24,54,animals,0.23,,
wolf,wolf,wolves,plural_noun,9/13/24,54,animals,0.23,,
wolf,wolf,wolves',plural_possessive,9/13/24,54,animals,0.23,,
woods,woods,wood,singular_noun,9/13/24,343,places,0.09,,
woods,woods,wood's,possessive,9/13/24,343,places,0.09,,
woods,woods,woods,"dumb_plural, plural_noun",9/13/24,343,places,0.09,,
woods,woods,woods',dumb_plural_possessive,9/13/24,343,places,0.09,,
woods,woods,woodss,plural_noun,9/13/24,343,places,0.09,,
woods,woods,woodss',plural_possessive,9/13/24,343,places,0.09,,
work (place),work,work,singular_noun,9/13/24,344,places,0.47,,
work (place),work,work's,possessive,9/13/24,344,places,0.47,,
work (place),work,works,"dumb_plural, plural_noun",9/13/24,344,places,0.47,,
work (place),work,works',"dumb_plural_possessive, plural_possessive",9/13/24,344,places,0.47,,
yard,yard,yard,singular_noun,9/13/24,345,places,0.23,,
yard,yard,yard's,possessive,9/13/24,345,places,0.23,,
yard,yard,yards,"dumb_plural, plural_noun",9/13/24,345,places,0.23,,
yard,yard,yards',"dumb_plural_possessive, plural_possessive",9/13/24,345,places,0.23,,
yogurt,yogurt,yogurt,singular_noun,9/13/24,155,food_drink,0.61,,
yogurt,yogurt,yogurt's,possessive,9/13/24,155,food_drink,0.61,,
yogurt,yogurt,yogurts,"dumb_plural, plural_noun",9/13/24,155,food_drink,0.61,,
yogurt,yogurt,yogurts',"dumb_plural_possessive, plural_possessive",9/13/24,155,food_drink,0.61,,
zebra,zebra,zebra,singular_noun,9/13/24,55,animals,0.44,,
zebra,zebra,zebra's,possessive,9/13/24,55,animals,0.44,,
zebra,zebra,zebras,"dumb_plural, plural_noun",9/13/24,55,animals,0.44,,
zebra,zebra,zebras',"dumb_plural_possessive, plural_possessive",9/13/24,55,animals,0.44,,
zipper,zipper,zipper,singular_noun,9/13/24,183,clothing,0.46,,
zipper,zipper,zipper's,possessive,9/13/24,183,clothing,0.46,,
zipper,zipper,zippers,"dumb_plural, plural_noun",9/13/24,183,clothing,0.46,,
zipper,zipper,zippers',"dumb_plural_possessive, plural_possessive",9/13/24,183,clothing,0.46,,
zoo,zoo,zoo,singular_noun,9/13/24,346,places,0.33,,
zoo,zoo,zoo's,possessive,9/13/24,346,places,0.33,,
zoo,zoo,zoos,"dumb_plural, plural_noun",9/13/24,346,places,0.33,,
zoo,zoo,zoos',"dumb_plural_possessive, plural_possessive",9/13/24,346,places,0.33,,
